molecule_id,smiles,type,units,value,molecular_weight,pIC50
CHEMBL329581,CC(N)(CNCC(=O)N1CCC[C@H]1C#N)C(=O)O,IC50,nM,109000.0,254.28999999999994,3.962573502059376
CHEMBL329909,N#C[C@@H]1CCCN1C(=O)CNCCNc1ncccn1,IC50,nM,163.0,274.32800000000003,6.787812395596042
CHEMBL329966,N[C@@H](CCN(Cc1ccc(Cl)cc1)Cc1ccc(Cl)cc1)C(=O)N1CCCCC1,IC50,nM,125000.0,434.4110000000003,3.9030899869919438
CHEMBL330326,CCC(CC)NCC(=O)N1CCC[C@H]1C#N,IC50,nM,398.0,223.31999999999996,6.400116927926312
CHEMBL330373,N#C[C@@H]1CCCN1C(=O)CNC1CC2CCC1C2,IC50,nM,15.0,247.34199999999998,7.823908740944319
CHEMBL330426,N#C[C@@H]1CCCN1C(=O)CNC1CCN(c2ccc(C(F)(F)F)cn2)CC1,IC50,nM,296.0,381.4020000000001,6.528708288941061
CHEMBL330600,N#Cc1cccc(CNCC[C@H](N)C(=O)N2CCCCC2)c1,IC50,nM,132000.0,300.40600000000006,3.87942606879415
CHEMBL330623,N#C[C@@H]1CCCN1C(=O)[C@@H](NC1CCCCC1)C1CCCCC1,IC50,nM,18600.0,317.4770000000002,4.730487055782084
CHEMBL330670,CCNCC(=O)N1CCC[C@H]1C#N,IC50,nM,444.0,181.23899999999998,6.35261702988538
CHEMBL330717,N#C[C@@H]1CCCN1C(=O)CNCCNc1ccc(C(F)(F)F)cn1,IC50,nM,83.0,341.337,7.080921907623926
CHEMBL3310986,Cn1c(=O)c(C(C)(NN)Nc2ccccc2)c(O)c2ccccc21,IC50,nM,730.0,324.38400000000007,6.136677139879544
CHEMBL3310987,CCn1c(=O)c(C(C)(NN)Nc2ccc(C)cc2)c(O)c2ccccc21,IC50,nM,2950.0,352.4380000000001,5.530177984021837
CHEMBL3310988,Br.Cc1ccc(=N)n(Cc2cccc(F)c2)c1,IC50,nM,34650.0,297.171,4.460296761052175
CHEMBL3310990,N=CC(C(=O)c1ccccc1)c1ccccc1,IC50,nM,100000.0,223.275,4.0
CHEMBL331950,NCc1c(-c2ccc(Cl)cc2Cl)cc(-c2ccccc2)nc1N,IC50,nM,920.0,344.24500000000006,6.036212172654444
CHEMBL3329624,N#Cc1ccccc1Cn1c(=O)oc2nccc(N3CCC[C@@H](N)C3)c21,IC50,nM,100.0,349.3940000000002,7.0
CHEMBL3329625,CC1(C)C(=O)N(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,3400.0,375.47600000000017,5.468521082957745
CHEMBL3329626,N#Cc1ccccc1Cn1c(=O)[nH]c2nccc(N3CCC[C@@H](N)C3)c21,IC50,nM,45.0,348.4100000000002,7.346787486224656
CHEMBL3329627,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,13.0,362.4370000000001,7.886056647693163
CHEMBL3329628,CC(C)n1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,480.0,390.49100000000027,6.318758762624412
CHEMBL3329629,Cn1c(=S)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,38000.0,378.50500000000017,4.42021640338319
CHEMBL3329630,Cn1c(=O)c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,55000.0,390.44700000000023,4.259637310505756
CHEMBL3329631,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)c3ccccc3nc21,IC50,nM,1100.0,412.4970000000002,5.958607314841775
CHEMBL3329632,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ncnc21,IC50,nM,10.0,363.4250000000001,8.0
CHEMBL3329633,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cccc21,IC50,nM,45.0,361.4490000000001,7.346787486224656
CHEMBL3329634,Cn1c(=O)n(Cc2cccc(C#N)c2)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,88000.0,362.4370000000001,4.055517327849831
CHEMBL3329635,Cn1c(=O)n(Cc2ccc(C#N)cc2)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,100000.0,362.4370000000001,4.0
CHEMBL3329636,Cn1c(=O)n(Cc2ccccc2Cl)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,110.0,371.8720000000002,6.958607314841775
CHEMBL3329637,Cn1c(=O)n(Cc2ccccc2F)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,2500.0,355.4170000000001,5.6020599913279625
CHEMBL3329638,Cn1c(=O)n(Cc2ccc(Cl)cc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,16000.0,396.88200000000023,4.795880017344075
CHEMBL3329639,Cn1c(=O)n(Cc2ccc3ccccc3c2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,nM,20000.0,412.49700000000024,4.698970004336019
CHEMBL3329640,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CC(N)C3)ccnc21,IC50,nM,100000.0,334.3830000000001,4.0
CHEMBL3329641,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CC[C@@H](N)C3)ccnc21,IC50,nM,22.0,348.4100000000001,7.657577319177793
CHEMBL3329688,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCCC(N)C3)ccnc21,IC50,nM,530.0,376.46400000000017,6.275724130399211
CHEMBL3329689,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCNCC3)ccnc21,IC50,nM,23000.0,348.4100000000001,4.638272163982407
CHEMBL3329690,Cn1c(=O)n(Cc2ccccc2C#N)c2c(NC3CCNCC3)ccnc21,IC50,nM,100000.0,362.4370000000001,4.0
CHEMBL3329691,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCCNCC3)ccnc21,IC50,nM,5200.0,362.4370000000001,5.2839966563652006
CHEMBL3329692,CN[C@@H]1CCCN(c2ccnc3c2n(Cc2ccccc2C#N)c(=O)n3C)C1,IC50,nM,430.0,376.46400000000017,6.366531544420414
CHEMBL3329693,CC(=O)N[C@@H]1CCCN(c2ccnc3c2n(Cc2ccccc2C#N)c(=O)n3C)C1,IC50,nM,100000.0,404.47400000000016,4.0
CHEMBL3329694,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@H](N)C3)ccnc21,IC50,nM,100000.0,362.4370000000001,4.0
CHEMBL3329695,COc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,IC50,nM,100000.0,392.46300000000014,4.0
CHEMBL3329696,Cc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,IC50,nM,100000.0,376.4640000000001,4.0
CHEMBL3329697,CCc1cc(N2CCC[C@@H](N)C2)c2c(n1)n(C)c(=O)n2Cc1ccccc1C#N,IC50,nM,100000.0,390.49100000000016,4.0
CHEMBL3329698,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(C(F)(F)F)nc21,IC50,nM,100000.0,430.43400000000014,4.0
CHEMBL3329699,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(CO)nc21,IC50,nM,100000.0,392.4630000000002,4.0
CHEMBL3329700,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(C(N)=O)nc21,IC50,nM,100000.0,405.4620000000002,4.0
CHEMBL3329701,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(C(=O)O)nc21,IC50,nM,100000.0,406.4460000000002,4.0
CHEMBL3329702,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(N3CCCC3)nc21,IC50,nM,100000.0,431.5440000000003,4.0
CHEMBL3329703,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(N3CCOCC3)nc21,IC50,nM,100000.0,447.54300000000035,4.0
CHEMBL3330049,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccccc1,IC50,nM,450.0,275.327,6.346787486224656
CHEMBL3330050,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccccc1Cl,IC50,nM,220.0,309.77200000000005,6.657577319177793
CHEMBL3330051,Cc1ccccc1C[C@@H](N)CC(=O)N1C[C@@H](F)C[C@H]1C#N,IC50,nM,160.0,289.3539999999999,6.795880017344075
CHEMBL3330052,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cccc(F)c1,IC50,nM,220.0,293.317,6.657577319177793
CHEMBL3330053,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(F)cc1,IC50,nM,320.0,293.317,6.494850021680094
CHEMBL3330054,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(I)cc1,IC50,nM,430.0,401.22299999999996,6.366531544420414
CHEMBL3330055,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(C(F)(F)F)cc1,IC50,nM,640.0,343.32399999999996,6.1938200260161125
CHEMBL3330056,COc1ccc(C[C@@H](N)CC(=O)N2C[C@@H](F)C[C@H]2C#N)cc1,IC50,nM,770.0,305.353,6.113509274827518
CHEMBL3330057,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(Cl)cc1Cl,IC50,nM,40.0,344.217,7.3979400086720375
CHEMBL3330058,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1ccc(Cl)c(Cl)c1,IC50,nM,530.0,344.217,6.275724130399211
CHEMBL3330059,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)cc(F)c1,IC50,nM,1580.0,311.30699999999996,5.801342913045577
CHEMBL3330060,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,nM,50.0,329.29699999999997,7.301029995663981
CHEMBL3330061,N#C[C@@H]1C[C@H](F)CN1C(=O)C[C@@H](N)Cc1ccccc1,IC50,nM,1940.0,275.327,5.7121982700697735
CHEMBL3330062,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccccc1,IC50,nM,440.0,297.402,6.356547323513812
CHEMBL3330063,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccccc1Cl,IC50,nM,70.0,331.847,7.154901959985743
CHEMBL3330064,Cc1ccccc1C[C@@H](N)CC(=O)N1[C@H](C#N)C[C@@H]2CCC[C@@H]21,IC50,nM,360.0,311.4290000000001,6.443697499232712
CHEMBL3330065,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cccc(F)c1,IC50,nM,130.0,315.392,6.886056647693163
CHEMBL3330066,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(F)cc1,IC50,nM,270.0,315.392,6.568636235841013
CHEMBL3330067,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(I)cc1,IC50,nM,8800.0,423.298,5.055517327849831
CHEMBL3330068,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(C(F)(F)F)cc1,IC50,nM,1980.0,365.399,5.703334809738469
CHEMBL3330070,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(Cl)cc1Cl,IC50,nM,70.0,366.29200000000003,7.154901959985743
CHEMBL3330071,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1ccc(Cl)c(Cl)c1,IC50,nM,47440.0,366.29200000000003,4.323855319643794
CHEMBL3330072,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)cc(F)c1,IC50,nM,9650.0,333.382,5.015472686656207
CHEMBL3330073,N#C[C@@H]1C[C@@H]2CCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,nM,10.0,351.372,8.0
CHEMBL3343899,CC#CC#Cc1ccc(C#CC(O)CO)s1,IC50,nM,2740.0,230.28799999999998,5.562249437179612
CHEMBL3343900,OCc1ccc(-c2ccc(C#CC(O)CO)s2)s1,IC50,nM,2810.0,280.36999999999995,5.55129368009492
CHEMBL3343901,CC(C)CC(=O)OCCC#Cc1ccc(-c2ccc(COC(=O)CC(C)C)s2)s1,IC50,nM,750.0,432.6070000000002,6.1249387366083
CHEMBL3343902,COCc1ccc(-c2ccc(-c3cccs3)s2)s1,IC50,nM,2390.0,292.45,5.621602099051862
CHEMBL3343903,CCOCc1ccc(-c2ccc(-c3cccs3)s2)s1,IC50,nM,510.0,306.47700000000003,6.292429823902063
CHEMBL3343904,CC#CC#CC#C/C=C/C=C/C(CCO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IC50,nM,100000.0,376.40500000000003,4.0
CHEMBL3343905,C=CC(O)C(/C=C/C#CC#CC#CC)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,IC50,nM,100000.0,362.378,4.0
CHEMBL3357763,N[C@@H](CC(=O)N1[C@H](C(=O)Nc2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,5810.0,459.5120000000003,5.235823867609669
CHEMBL3357764,N[C@@H](CC(=O)N1[C@H](C(=O)NCc2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,340.0,473.53900000000027,6.468521082957745
CHEMBL3357765,N[C@@H](CC(=O)N1[C@H](C(=O)NC2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,380.0,423.4790000000001,6.42021640338319
CHEMBL3357766,N[C@@H](CC(=O)N1[C@H](C(=O)NCC2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,760.0,437.50600000000014,6.119186407719209
CHEMBL3357767,CCOC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,nM,70.0,412.45200000000006,7.154901959985743
CHEMBL3357768,N[C@@H](CC(=O)N1[C@H](C(=O)O)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,3660.0,384.39799999999997,5.436518914605589
CHEMBL3357769,CC(=O)OC[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,nM,70.0,412.4520000000001,7.154901959985743
CHEMBL3357770,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,80.0,438.4900000000001,7.096910013008056
CHEMBL3357771,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,70.0,452.51700000000017,7.154901959985743
CHEMBL3357772,N[C@@H](CC(=O)N1[C@H](COC(=O)C2CCCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,180.0,466.5440000000002,6.7447274948966935
CHEMBL3357773,N[C@@H](CC(=O)N1[C@H](COC(=O)c2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,320.0,474.5230000000003,6.494850021680094
CHEMBL3357774,N[C@@H](CC(=O)N1[C@H](CO)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,510.0,370.41499999999996,6.292429823902063
CHEMBL3357775,CC(=O)NC[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,nM,290.0,411.4680000000001,6.5376020021010435
CHEMBL3357776,N[C@@H](CC(=O)N1[C@H](CNC(=O)C2CC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,540.0,437.50600000000014,6.267606240177032
CHEMBL3357777,N[C@@H](CC(=O)N1[C@H](CNC(=O)C2CCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,330.0,451.5330000000002,6.481486060122113
CHEMBL3357778,N[C@@H](CC(=O)N1[C@H](CNC(=O)C2CCCC2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,430.0,465.56000000000023,6.366531544420414
CHEMBL3357779,N[C@@H](CC(=O)N1[C@H](CNC(=O)c2ccccc2)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,610.0,473.53900000000027,6.214670164989233
CHEMBL3357780,Cc1ccc(S(=O)(=O)NC[C@@H]2C[C@@H]3CCCC[C@@H]3N2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)cc1,IC50,nM,140.0,523.6210000000002,6.853871964321762
CHEMBL3357781,CS(=O)(=O)NC[C@@H]1C[C@@H]2CCCC[C@@H]2N1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,nM,430.0,447.52300000000014,6.366531544420414
CHEMBL3357782,N[C@@H](CC(=O)N1[C@H](CNS(=O)(=O)C(F)(F)F)C[C@@H]2CCCC[C@@H]21)Cc1cc(F)c(F)cc1F,IC50,nM,170.0,501.49300000000034,6.769551078621726
CHEMBL3400963,Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3Cl)c1c(=O)n2C.Cl,IC50,nM,6.0,614.4860000000002,8.221848749616356
CHEMBL3400964,Cc1oc(=O)oc1COC(=O)c1ccc2c(c1)c1nc(N3CCC[C@@H](N)C3)n(Cc3cc(F)ccc3Cl)c1c(=O)n2C.Cl,IC50,nM,4.7,632.4760000000002,8.327902142064282
CHEMBL3400965,Cc1oc(=O)oc1COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4ccccc4Cl)c3c(=O)n(C)c2c1.Cl,IC50,nM,1.4,614.4860000000002,8.853871964321762
CHEMBL3400966,Cc1oc(=O)oc1COC(=O)c1ccc2c3nc(N4CCC[C@@H](N)C4)n(Cc4cc(F)ccc4Cl)c3c(=O)n(C)c2c1.Cl,IC50,nM,3.4,632.4760000000001,8.468521082957745
CHEMBL3402118,Cn1c(=O)n(Cc2cc(C(=O)O)cc(C(=O)O)c2)c(=O)c2c1nc(N1CCC[C@@H](N)C1)n2Cc1ccccc1Cl,IC50,nM,500.0,567.0020000000004,6.301029995663981
CHEMBL3402120,Cn1c(=O)n(Cc2cccc(C(=O)O)c2)c(=O)c2c1nc(N1CCC[C@@H](N)C1)n2Cc1ccccc1Cl,IC50,nM,230.0,522.9930000000004,6.638272163982407
CHEMBL3402125,Cn1c(=O)n(Cc2ccc(F)c(C(=O)O)c2)c(=O)c2c1nc(N1CCC[C@@H](N)C1)n2Cc1ccccc1Cl,IC50,nM,640.0,540.9830000000004,6.1938200260161125
CHEMBL3402129,COc1ccc(Cn2c(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3Cl)n(C)c2=O)cc1C(=O)O,IC50,nM,36.0,553.0190000000003,7.443697499232712
CHEMBL34062,COc1cc(OC)cc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,IC50,nM,0.1,405.285,10.0
CHEMBL3425745,N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1ccccc1,IC50,nM,695.0,407.4400000000001,6.158015195409886
CHEMBL3425746,N[C@@H](CC(=O)N1CC[C@@H]2[C@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1ccccc1,IC50,nM,2801.0,407.4400000000001,5.552686891176432
CHEMBL3425747,N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,IC50,nM,28.0,461.41000000000014,7.552841968657781
CHEMBL3425748,N[C@@H](CC(=O)N1CC[C@@H]2[C@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,IC50,nM,145.0,461.41000000000014,6.838631997765025
CHEMBL3425749,CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@@H]1CC2,IC50,nM,85.0,421.4670000000001,7.070581074285707
CHEMBL3425750,CCc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@H]1CC2,IC50,nM,108.0,421.4670000000001,6.966576244513051
CHEMBL3425751,N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(C(F)(F)C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,IC50,nM,67.0,511.41700000000014,7.173925197299173
CHEMBL3425752,N[C@@H](CC(=O)N1CC[C@@H]2[C@H](CCc3nnc(C(F)(F)C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,IC50,nM,258.0,511.41700000000014,6.58838029403677
CHEMBL3425753,Cc1nnc(C(F)(F)F)n1C1CCN(C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)CC1.Cl,IC50,nM,100.0,485.8600000000002,7.0
CHEMBL3425754,Cl.N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](Cc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,IC50,nM,94.0,483.8440000000001,7.026872146400302
CHEMBL343616,NCCC(N)C(=O)N1CCOCC1,IC50,nM,1000000.0,187.24299999999994,3.0
CHEMBL343650,CCCN(C)C(=O)C(N)C(C)CC,IC50,nM,377000.0,186.29899999999995,3.423658649794207
CHEMBL343907,O=C(C1CCCS1)N1CCCC1,IC50,nM,500000.0,185.29199999999997,3.3010299956639813
CHEMBL344507,O=C(CNC1CCCC1)NC(c1ccccc1)P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,nM,125000.0,464.50200000000024,3.9030899869919438
CHEMBL345319,CSc1ccccc1N1C(=O)c2cccc(O)c2C1=O,IC50,nM,225700.0,285.324,3.646468440922238
CHEMBL34603,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(Cl)cc1,IC50,nM,1400.0,310.788,5.853871964321762
CHEMBL346877,CCC(C)C(N)C(=O)N1CCC1,IC50,nM,50400.0,170.25599999999994,4.297569463554475
CHEMBL34764,NCc1c(N)nc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(Cl)cc1Cl,IC50,nM,180.0,413.23000000000013,6.7447274948966935
CHEMBL34779,COc1ccccc1-c1nc(N)c(CN)c(-c2ccc(Cl)cc2Cl)n1,IC50,nM,350.0,375.25900000000007,6.455931955649724
CHEMBL348246,NCCCCC(N)C(=O)N1CCC1,IC50,nM,500000.0,185.27099999999996,3.3010299956639813
CHEMBL34842,NCc1c(N)nc(-c2ccc(F)cc2)nc1-c1ccc(Cl)cc1Cl,IC50,nM,0.2,363.22300000000007,9.698970004336019
CHEMBL34972,Cc1ccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)cc1,IC50,nM,90.0,359.26000000000005,7.045757490560675
CHEMBL35000,NCc1c(N)nc(-c2ccccc2)nc1-c1ccc(C(F)(F)F)cc1,IC50,nM,1100.0,344.34000000000003,5.958607314841775
CHEMBL35016,Cc1ccccc1-c1nc(-c2ccccc2)nc(N)c1CN,IC50,nM,1500.0,290.3700000000001,5.823908740944319
CHEMBL35116,Cc1cccc(-c2nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)n2)c1,IC50,nM,0.9,359.26000000000005,9.045757490560675
CHEMBL352343,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@@H](OC(=O)Nc2ccc(Cl)c(Cl)c2)C1,IC50,nM,280.0,418.3460000000001,6.552841968657781
CHEMBL352354,COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCSC3)C2)cc1,IC50,nM,240.0,379.48200000000014,6.619788758288394
CHEMBL352402,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](OC(=O)Nc2ccc(I)cc2)C1,IC50,nM,110.0,457.31200000000007,6.958607314841775
CHEMBL352520,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)Nc2cccc3ccccc23)C1,IC50,nM,43.0,398.5320000000001,7.366531544420414
CHEMBL352548,CS(=O)(=O)NCCS(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1,IC50,nM,95.0,396.5350000000003,7.022276394711152
CHEMBL352632,CO[C@@H]1CCC[C@H]([C@H](N)C(=O)N2CCCC2)C1,IC50,nM,870.0,240.34699999999992,6.060480747381382
CHEMBL352737,COc1ccc(NC(=O)O[C@H]2CCC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,IC50,nM,480.0,375.4690000000002,6.318758762624412
CHEMBL353590,COc1ccc(NC(=O)O[C@@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,IC50,nM,1100.0,361.4420000000002,5.958607314841775
CHEMBL353840,N[C@H](C(=O)N1CCSC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)C1,IC50,nM,47.0,383.5170000000001,7.327902142064283
CHEMBL35451,NCc1c(N)nc(-c2ccccc2)nc1-c1cccc(F)c1,IC50,nM,40000.0,294.333,4.3979400086720375
CHEMBL354576,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1,IC50,nM,110.0,380.49200000000013,6.958607314841775
CHEMBL354936,CN(C)S(=O)(=O)c1ccc(S(=O)(=O)N[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,IC50,nM,110.0,458.6060000000004,6.958607314841775
CHEMBL355051,N[C@H](C(=O)N1CCCC1)[C@H]1CCC[C@H](O)C1,IC50,nM,290.0,226.31999999999996,6.5376020021010435
CHEMBL355203,COc1ccc(NC(=O)O[C@@H]2CCC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,IC50,nM,180.0,375.4690000000002,6.7447274948966935
CHEMBL355244,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@@H](O)C1,IC50,nM,4600.0,212.29299999999998,5.337242168318426
CHEMBL355248,CS(=O)(=O)c1ccccc1S(=O)(=O)N[C@H]1CC[C@H]([C@H](N)C(=O)N2CCCC2)C1,IC50,nM,150.0,429.5640000000004,6.823908740944319
CHEMBL355479,N[C@H](C(=O)N1CCCC1)[C@@H]1CC[C@@H](NC(=O)Nc2cccc3ccccc23)C1,IC50,nM,94.0,380.49200000000013,7.026872146400302
CHEMBL355716,COc1ccc(NC(=O)O[C@H]2CC[C@H]([C@H](N)C(=O)N3CCCC3)C2)cc1,IC50,nM,270.0,361.4420000000002,6.568636235841013
CHEMBL356055,NCCC[C@H](N)C(=S)N1CCCCC1,IC50,nM,1000000.0,215.36599999999993,3.0
CHEMBL356207,NCCC(N)C(=O)N1CCSC1,IC50,nM,289000.0,189.28399999999996,3.5391021572434522
CHEMBL357606,CCC(C)C(N)C(=O)N1CCSC1,IC50,nM,1700.0,202.32299999999995,5.769551078621726
CHEMBL3580775,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H]1CCc2cc(F)c(F)cc21,IC50,nM,10.8,415.3660000000002,7.966576244513051
